id,airport_ref,ident,length_ft,width_ft
261264,41684,SISB,2625,66
263037,36244,SISC,69,69
261674,36245,SISD,3937,75
261276,36246,SISE,2625,66
261012,36247,SISF,3281,131
263394,44451,SISH,66,66
262105,36248,SISI,2625,66
260725,36249,SISJ,2297,98
260821,36251,SISL,2625,98
270934,46355,SISM,59,59
261079,36252,SISN,3478,66
260575,36253,SISO,2953,59
260628,29977,SISP,1969,59
262856,36254,SISQ,66,66
262927,36255,SISR,66,66
260896,36256,SISS,2789,131
260853,36257,SISU,2625,66
270988,46470,SISW,3936,66
260584,36258,SISX,1312,66
260483,36259,SISY,1476,59
261995,36260,SISZ,1969,98
261179,36261,SITA,1804,59
261032,36262,SITB,3281,98
261172,36264,SITD,1640,59
262836,36265,SITE,62,62
260889,36266,SITF,2789,131
262173,36267,SITH,2625,66
262057,36268,SITI,2297,59
261780,36269,SITJ,2133,59
263383,36270,SITK,79,79
264384,45568,SITL,3281,98
263086,36271,SITM,79,79
260798,36272,SITN,2625,59
261770,36273,SITO,1640,98
263135,36274,SITP,79,79
263101,36275,SITQ,79,79
264426,45582,SITR,3609,59
261858,36276,SITT,3281,59
262163,36277,SITU,2625,66
262287,36278,SITV,3117,72
261859,36279,SITW,3281,59
260789,36280,SITX,2621,197
260787,36281,SITY,2621,197
261613,36282,SITZ,3871,98
260970,36283,SIUA,3084,131
261336,36284,SIUB,2887,82
261768,36285,SIUC,1640,82
263111,36286,SIUD,79,79
262998,36287,SIUE,69,69
261524,36288,SIUF,3445,75
260770,36289,SIUG,2461,98
261186,36290,SIUH,1969,59
261183,36291,SIUJ,1969,59
261173,36292,SIUK,1640,66
261895,36293,SIUL,3937,59
262503,36294,SIUM,4265,82
262912,36295,SIUN,66,66
261164,36296,SIUO,6480,164
263177,36297,SIUP,95,95
260546,44721,SIUQ,3937,59
262153,36298,SIUR,2625,131
262106,36299,SIUS,2625,98
264409,45566,SIUT,2608,72
262345,36300,SIUV,3281,131
233916,238,SIUW,4265,72
261221,36301,SIUX,2297,66
261387,36302,SIUY,3117,98
261342,36303,SIUZ,2953,115
263029,36304,SIVA,69,69
263398,36305,SIVB,69,69
261282,36306,SIVC,2625,62
233966,239,SIVD,1640,66
264412,45636,SIVE,2362,66
260652,36307,SIVG,1969,66
263042,36308,SIVH,69,69
263386,36309,SIVI,79,79
261175,36310,SIVJ,1640,131
261651,36311,SIVK,3937,75
261202,36312,SIVL,1985,66
262754,36313,SIVM,59,59
260571,36314,SIVN,3773,98
260501,36315,SIVO,2621,59
262206,36316,SIVP,2953,98
261562,36317,SIVQ,3609,66
261669,36318,SIVR,3937,92
263256,36319,SIVS,66,66
262929,36320,SIVT,66,66
233949,240,SIVU,3150,59
261089,36321,SIVV,3609,98
261170,36322,SIVW,1312,59
263160,36323,SIVX,89,89
261884,36324,SIVY,3609,59
262076,36325,SIVZ,2297,66
261720,36326,SIWA,4429,75
261552,36327,SIWB,3609,82
261441,36328,SIWC,3281,66
262169,36329,SIWD,2625,59
233952,241,SIWE,3707,59
261450,36330,SIWF,3281,66
261729,36331,SIWG,4593,75
261697,36332,SIWH,4101,66
262478,36333,SIWI,3937,98
261721,36334,SIWJ,4429,98
261369,36335,SIWK,2953,75
261548,36336,SIWL,3609,66
261698,36337,SIWM,4101,98
261727,36338,SIWN,4593,164
261347,36339,SIWP,2953,66
262187,36340,SIWQ,2789,62
261280,36341,SIWR,2625,59
262938,36342,SIWS,69,69
261270,36343,SIWT,2625,66
260667,36344,SIWU,1969,131
261710,36345,SIWV,4265,66
262817,36346,SIWW,62,62
263068,36347,SIWX,75,75
260751,36348,SIWY,2297,131
261016,36349,SIWZ,3281,79
262016,36350,SIXA,1969,98
260820,36351,SIXB,2625,66
262782,36352,SIXC,62,62
336172,36353,SIXD,2034,59
260783,36353,SIXD,2526,75
261965,36354,SIXE,5249,98
262123,36355,SIXF,2625,59
262124,36356,SIXG,2625,59
262685,36357,SIXH,59,59
261472,36358,SIXI,3281,59
354970,354969,SIXJ,59,59
261027,36359,SIXL,3281,115
261351,36360,SIXM,2953,82
263230,36361,SIXN,59,59
233895,242,SIXO,3281,82
233837,243,SIXP,4921,98
260905,36362,SIXQ,2953,66
263161,36363,SIXR,89,89
262807,36365,SIXU,62,62
262506,36366,SIXV,4265,131
260521,36367,SIXW,2953,66
261589,36368,SIXX,3642,66
263263,36369,SIXY,66,66
262091,36370,SIXZ,2461,75
262603,36371,SIYA,79,79
262798,36372,SIYB,62,62
262991,36373,SIYD,69,69
260629,36374,SIYE,1969,66
260829,36375,SIYF,2625,82
262891,36376,SIYG,66,66
260677,36377,SIYH,1969,66
260495,36378,SIYK,2329,59
262609,36379,SIYL,92,92
263365,36380,SIYM,66,66
261517,36381,SIYN,3379,66
262156,36382,SIYO,2625,66
261223,36383,SIYP,2297,66
261739,36384,SIYQ,4921,75
260736,36385,SIYR,2297,66
260684,36386,SIYS,1995,79
261288,36387,SIYT,2625,59
262949,36388,SIYU,69,69
263288,36389,SIYV,69,69
261977,36390,SIYW,1640,66
262164,36391,SIYX,2625,66
233982,244,SIYY,3937,59
262648,36392,SIYZ,59,59
312116,307637,SIZ,1608,98
261473,36393,SIZA,3281,59
262845,36394,SIZB,62,62
261235,36395,SIZC,2303,82
263245,36396,SIZD,62,62
262919,36397,SIZE,66,66
261422,36398,SIZF,3281,98
234006,245,SIZG,3281,66
262399,36399,SIZH,3510,75
233994,246,SIZI,3937,75
262950,36400,SIZJ,69,69
261497,36401,SIZK,3281,66
262526,36402,SIZM,5085,115
234000,247,SIZO,4921,98
262907,36404,SIZP,66,66
260656,36405,SIZQ,1969,66
260962,36406,SIZR,2972,72
261305,36407,SIZS,2625,66
260589,36408,SIZT,1509,82
262597,36409,SIZV,69,69
263228,36410,SIZW,59,59
261662,36411,SIZX,3937,98
263183,36412,SIZY,98,98
354320,354291,SJ22,3937,59
355385,355384,SJ24,59,59
351001,351000,SJ27,1968,59
430115,430114,SJ28,2625,59
430187,430186,SJ2A,2625,59
430189,430188,SJ2B,2461,59
430191,430190,SJ2C,2297,59
430235,430234,SJ2E,3281,59
354870,354869,SJ2F,2625,59
506253,506250,SJ2G,2297,59
430238,430237,SJ2H,3281,98
430240,430239,SJ2J,2953,59
430242,430241,SJ2L,69,69
430244,430243,SJ2M,2625,59
430246,430245,SJ2N,2625,59
429895,429894,SJ2P,3609,66
430248,430247,SJ2Q,70,70
430502,430501,SJ2T,2953,59
506252,506251,SJ2U,2953,59
354872,354868,SJ2W,2953,59
506390,506385,SJ2X,2789,59
430382,430381,SJ2Z,69,69
430384,430383,SJ32,2625,59
506389,506386,SJ33,3281,59
506388,506387,SJ34,4265,59
353893,353892,SJ36,2953,39
430387,430386,SJ39,4921,79
430390,430389,SJ3A,2625,59
506255,506254,SJ3B,965,49
506394,506393,SJ3C,1201,59
430392,430391,SJ3D,4921,72
506257,506256,SJ3E,3281,59
506396,506395,SJ3F,1968,59
354883,354867,SJ3G,2402,49
506259,506258,SJ3H,66,66
506398,506397,SJ3J,3609,75
429891,429890,SJ3K,3281,59
506274,506273,SJ3L,3937,66
506272,506269,SJ3M,1640,59
506271,506270,SJ3N,3281,59
506276,506275,SJ3P,3281,72
506409,506408,SJ3Q,2428,66
506412,506411,SJ3S,3281,59
506414,506413,SJ3T,2625,59
506416,506415,SJ3U,3937,59
504973,504972,SJ3V,4265,66
355398,355397,SJ3W,69,69
354943,354942,SJ3X,3937,66
504975,504974,SJ3Y,2625,59
506418,506417,SJ3Z,3937,66
504567,504566,SJ42,3281,59
506404,506403,SJ43,4593,75
506402,506401,SJ44,3281,59
355404,355403,SJ46,3904,75
506279,506278,SJ47,69,69
429892,429889,SJ4D,3937,66
506469,506468,SJ4G,78,78
506471,506470,SJ4I,3281,66
506475,506474,SJ4L,4265,66
355713,355710,SJ4M,2297,66
355714,355709,SJ4R,2133,75
354871,354855,SJ4T,3281,66
355189,355188,SJ4U,3281,59
354589,354588,SJ4V,66,66
354591,354590,SJ4X,2461,75
354293,354292,SJ63,2592,75
354295,354294,SJ64,3609,75
354183,354182,SJ67,69,69
354181,354180,SJ68,3281,59
353655,353648,SJ69,3281,59
353654,353649,SJ6A,1968,59
353653,353650,SJ6B,2953,59
353652,353651,SJ6C,59,59
353657,353656,SJ6D,2625,59
353659,353658,SJ6E,2297,59
352319,352313,SJ6F,3281,59
352320,352310,SJ6G,2953,82
352318,352314,SJ6H,1804,59
352317,352315,SJ6K,2133,59
352322,352321,SJ6L,2789,59
353664,353663,SJ6N,3281,59
352325,352324,SJ6P,2953,59
352328,352327,SJ6Q,2953,59
352330,352329,SJ6R,3937,59
352347,352334,SJ6S,1968,59
352349,352348,SJ6T,69,69
352509,352508,SJ6V,3117,59
352511,352510,SJ6W,66,66
350026,350025,SJ6Z,3937,66
505279,505278,SJ7J,3281,59
505281,505280,SJ7L,4921,59
506245,506244,SJ87,66,66
506242,506241,SJ8E,1476,59
506240,506239,SJ8F,2297,75
261395,36413,SJAA,3117,164
333646,330754,SJAB,64,64
261692,36414,SJAC,3937,197
263326,36415,SJAD,66,66
261658,36416,SJAE,3937,98
261289,36417,SJAF,2625,66
261687,36418,SJAG,3937,197
262165,36419,SJAI,2625,66
262738,36420,SJAJ,59,59
233997,248,SJAK,3937,59
261773,36421,SJAL,1969,75
263327,36422,SJAM,69,69
263298,36423,SJAN,69,69
262695,36424,SJAO,79,79
263270,36425,SJAP,66,66
262495,36426,SJAQ,4199,148
261072,36427,SJAR,3281,98
262265,36428,SJAS,2953,66
233995,249,SJAU,459,98
262908,36429,SJAV,66,66
262268,36430,SJAW,2953,66
260558,36431,SJAX,4462,82
262450,36432,SJAY,3937,82
262346,36433,SJAZ,3281,82
263387,36434,SJBA,79,79
263203,36435,SJBE,59,59
262116,36436,SJBF,2625,59
262915,36437,SJBG,66,66
262830,36438,SJBH,62,62
263030,36439,SJBI,69,69
263022,36440,SJBJ,69,69
262277,36441,SJBK,3028,79
263301,36442,SJBL,69,69
261033,36443,SJBN,3281,59
263176,36444,SJBO,95,95
262992,36445,SJBP,69,69
262607,36446,SJBQ,79,79
260617,36447,SJBR,1926,59
260607,36448,SJBS,1804,66
262022,36449,SJBT,1969,98
261616,36450,SJBU,3904,98
260857,36451,SJBW,2625,98
260848,36452,SJBX,2625,66
233998,250,SJBY,4921,98
262179,36453,SJBZ,2690,62
234007,251,SJCA,5249,115
262851,36454,SJCB,66,66
263235,36455,SJCC,59,59
261086,36456,SJCD,3609,66
261666,36457,SJCE,3937,66
262332,36458,SJCF,3281,131
263320,36459,SJCG,79,79
262834,36460,SJCI,62,62
262750,36461,SJCJ,59,59
263133,36462,SJCK,79,79
261398,36463,SJCL,3150,66
261038,36464,SJCM,3281,131
262133,36465,SJCN,2625,66
262496,36466,SJCO,4265,98
261348,36467,SJCP,2953,82
234008,252,SJCQ,4921,75
262686,36468,SJCR,59,59
263049,36469,SJCS,69,69
263034,36470,SJCT,69,69
262977,36471,SJCU,69,69
262723,36472,SJCV,59,59
233967,253,SJCW,4413,98
263045,36473,SJCX,69,69
261755,36474,SJCY,5249,98
261442,36475,SJCZ,3281,75
261466,36476,SJDA,3281,98
263246,36477,SJDC,62,62
262341,36478,SJDD,3281,157
263156,36479,SJDF,85,85
260734,36480,SJDG,2297,59
262103,36481,SJDH,2621,66
261013,36482,SJDI,3281,131
260582,36483,SJDJ,1191,75
262923,36484,SJDK,66,66
260786,36485,SJDL,2621,197
260605,36486,SJDN,1804,66
263074,36487,SJDO,75,75
262606,36488,SJDP,79,79
262841,36489,SJDQ,62,62
263273,36490,SJDR,66,66
260535,36491,SJDS,3543,105
260609,36492,SJDT,1870,66
260581,36493,SJDU,1161,98
260599,36494,SJDV,1640,66
261682,36495,SJDW,3937,197
260613,36496,SJDX,1873,66
260788,36497,SJDY,2621,197
262696,36498,SJDZ,4265,75
261587,36499,SJEA,3609,98
262993,36500,SJEB,69,69
260752,36501,SJED,2297,82
261091,36502,SJEE,3609,197
260612,36503,SJEF,1870,98
260999,36504,SJEG,2625,66
260527,36505,SJEH,3281,82
263013,36506,SJEI,69,69
262047,36507,SJEJ,2231,66
261423,36508,SJEK,3281,66
261213,36509,SJEL,2231,59
261404,36510,SJEM,3215,66
260748,36511,SJEN,2297,98
263147,36512,SJEO,85,85
263073,36513,SJEP,75,75
260638,36514,SJEQ,1969,131
233972,256,SJER,3281,59
260647,36515,SJES,1969,131
260625,36516,SJET,1969,98
260657,36517,SJEU,1969,98
260806,36518,SJEV,2625,98
262308,36519,SJEW,3281,82
262309,36520,SJEX,3281,82
262117,36521,SJEY,2625,66
263061,36522,SJFA,72,72
261828,36523,SJFB,2953,59
263128,36524,SJFC,79,79
262818,36525,SJFD,62,62
234005,257,SJFF,3510,75
261194,36526,SJFG,1969,197
263289,36527,SJFH,69,69
261318,36528,SJFI,2789,66
260986,36529,SJFJ,3215,66
262459,36530,SJFK,3937,59
261277,36531,SJFL,2625,66
260983,36532,SJFM,3182,115
260952,36533,SJFN,2953,98
262174,36534,SJFO,2625,59
260953,36535,SJFP,2953,98
262255,36536,SJFQ,2953,66
262296,36537,SJFR,3281,66
263280,36538,SJFS,69,69
261357,36539,SJFT,2953,66
260518,36540,SJFU,2953,66
261700,36541,SJFV,4160,66
261451,36542,SJFW,3281,59
261156,36543,SJFX,4921,98
263179,36544,SJFY,98,98
262866,36545,SJFZ,66,66
262011,36546,SJGA,1969,66
262441,36547,SJGB,3937,66
262502,36548,SJGC,4265,98
333790,36549,SJGD,4921,98
262451,36549,SJGD,3937,66
261982,36550,SJGE,1804,66
260583,36551,SJGF,1253,59
263052,36552,SJGG,69,69
260639,36553,SJGH,1969,59
260619,36554,SJGI,1969,131
260597,36555,SJGJ,1640,59
262402,36556,SJGK,3609,98
262623,36557,SJGL,59,59
262802,36558,SJGM,62,62
261688,36559,SJGN,3937,66
261406,36560,SJGO,3215,66
233980,258,SJGP,3786,75
263239,36561,SJGQ,62,62
260945,36562,SJGR,2953,62
263221,36563,SJGS,59,59
261498,36564,SJGT,3281,82
233766,259,SJGU,4921,98
262999,36565,SJGV,69,69
262328,36566,SJGW,3281,75
262067,36567,SJGX,2297,59
261292,36568,SJGY,2625,98
261021,36569,SJGZ,3281,82
261116,36570,SJHA,3937,66
262618,36571,SJHB,59,59
263257,36572,SJHC,66,66
261150,36573,SJHD,4265,82
336620,36574,SJHE,2625,82
261689,36574,SJHE,3937,82
261855,36575,SJHF,3281,59
261566,30824,SJHG,3609,98
261483,36576,SJHH,3281,82
262994,36577,SJHI,69,69
261384,36578,SJHJ,3117,82
260858,36579,SJHK,2625,75
262438,36581,SJHM,3937,59
261474,36582,SJHN,3281,98
261633,36583,SJHO,3937,66
260784,36584,SJHP,2559,98
261626,36585,SJHQ,3937,75
262464,36586,SJHS,3937,98
260924,36587,SJHT,2953,98
260457,36588,SJHU,2461,75
263095,36589,SJHV,79,79
261639,36590,SJHW,3937,59
261769,36591,SJHX,1640,59
263024,36592,SJHY,69,69
261713,36593,SJHZ,4265,66
263154,36594,SJIA,85,85
257441,36595,SJIB,85,85
260845,36596,SJIC,2625,66
262460,36597,SJID,3937,98
262527,36598,SJIE,5249,66
261312,36599,SJIF,2625,82
263144,36600,SJIH,82,82
261417,36601,SJII,3281,59
262465,36602,SJIJ,3937,115
260594,36603,SJIL,1624,66
262916,36604,SJIM,66,66
263025,36605,SJIN,69,69
261931,36606,SJIO,2625,98
262831,36607,SJIP,62,62
262282,36608,SJIQ,3117,59
261394,36609,SJIR,3117,98
262410,36610,SJIS,3609,98
234041,260,SJIT,3701,59
261236,36611,SJIU,2362,59
261212,36612,SJIV,2231,66
263053,36613,SJIW,69,69
262971,36614,SJIX,69,69
261595,36615,SJIY,3750,66
261734,36616,SJIZ,4593,79
262134,36617,SJJA,2625,66
262472,36618,SJJB,3937,98
263264,36619,SJJC,66,66
261797,36620,SJJD,2608,66
263158,36621,SJJE,85,85
261851,36622,SJJF,3215,82
261469,36623,SJJG,3281,66
261781,36624,SJJH,2231,59
262216,36625,SJJI,2953,131
261445,36626,SJJJ,3281,98
261491,36627,SJJK,3281,98
234009,261,SJJL,3543,98
261704,36628,SJJM,4265,66
261220,36630,SJJO,2297,75
261334,36631,SJJP,2789,66
263143,36632,SJJQ,82,82
262314,36633,SJJR,3281,66
263153,36634,SJJS,85,85
261484,36635,SJJT,3281,98
261168,36636,SJJU,328,82
262223,36637,SJJV,2953,66
260573,36638,SJJW,1942,59
261806,36639,SJJX,2625,66
263140,36640,SJJY,82,82
263188,36641,SJJZ,108,108
261759,36642,SJKA,5528,82
261620,36643,SJKB,3937,66
262363,36644,SJKC,3281,115
262742,36645,SJKD,59,59
263290,36646,SJKE,69,69
263215,36647,SJKF,59,59
262224,36648,SJKG,2953,66
261204,36649,SJKH,2297,59
261885,36650,SJKI,3609,66
260790,36651,SJKJ,2621,197
262592,36652,SJKK,62,62
262030,36653,SJKL,2133,82
262051,36654,SJKM,2297,66
262150,36655,SJKN,2625,98
261996,36656,SJKO,1969,66
262175,36657,SJKP,2625,66
261232,36658,SJKQ,2297,66
261192,36659,SJKR,1969,66
260740,36660,SJKS,2297,98
262058,36661,SJKT,2297,66
262049,36662,SJKU,2297,66
262140,36663,SJKV,2625,82
262038,36664,SJKW,2133,66
262141,36665,SJKX,2625,82
262536,36666,SJKZ,1969,66
261227,36667,SJLA,2297,66
261554,36668,SJLB,3609,79
260466,36669,SJLC,1969,98
261337,36670,SJLD,2920,59
260653,36671,SJLE,1969,98
260767,36672,SJLF,2461,98
262000,36673,SJLH,1969,66
261845,36674,SJLI,3150,92
262062,36675,SJLJ,2297,98
261990,36676,SJLK,1969,66
262039,36677,SJLL,2133,66
262013,36678,SJLM,1969,66
262059,36679,SJLN,2297,66
260696,36680,SJLO,2133,66
261986,36681,SJLP,1969,66
261998,36682,SJLQ,1969,66
262025,36683,SJLS,1969,66
262001,36684,SJLT,1969,66
261249,36685,SJLU,2461,98
262541,36686,SJLV,2297,66
262002,36687,SJLW,1969,66
262041,36688,SJLX,2133,66
262125,36689,SJLZ,2625,66
261043,36690,SJMA,3281,197
262963,36691,SJMB,69,69
262729,36692,SJMC,59,59
260678,36693,SJMD,1969,98
261222,36694,SJME,2297,82
262003,36695,SJMF,1969,66
263316,36696,SJMG,79,79
260714,36697,SJMH,2297,98
260648,36698,SJMI,1969,98
261345,36699,SJMJ,2953,98
260715,36700,SJMK,2297,98
261233,36701,SJML,2297,82
262032,36702,SJMM,2133,82
261283,36703,SJMN,2625,98
262014,36704,SJMO,1969,82
262042,36705,SJMP,2133,66
262040,36706,SJMQ,2133,82
262297,36707,SJMR,3281,59
263272,36708,SJMS,66,66
260737,36709,SJMT,2297,82
262026,36710,SJMU,1969,66
260476,36711,SJMV,3937,98
262004,36712,SJMW,1969,82
262006,36713,SJMX,1969,66
261460,36714,SJMZ,3281,82
260489,36715,SJNA,1969,66
262007,36716,SJNB,1969,66
260640,36717,SJNC,1969,98
261187,36718,SJND,1969,59
260679,36719,SJNE,1969,66
261978,36720,SJNF,1804,66
260793,36721,SJNG,2625,98
260865,36722,SJNH,2625,164
262479,36723,SJNI,3937,69
262452,36724,SJNJ,3937,62
261401,36725,SJNK,3215,118
261750,36726,SJNL,4980,82
261627,36727,SJNM,3937,75
261243,36728,SJNN,2461,59
260866,36729,SJNO,2625,59
261879,36730,SJNP,3445,92
262487,36731,SJNQ,4003,98
261844,36732,SJNR,3117,66
261749,36733,SJNS,4921,66
263207,36734,SJNT,62,62
262562,36735,SJNU,3281,66
262572,36736,SJNV,3773,66
262522,36737,SJNW,4921,131
261396,36738,SJNX,3146,98
263041,36739,SJNY,69,69
261610,36740,SJNZ,3773,62
263267,36741,SJOA,66,66
262978,36743,SJOC,69,69
263119,36744,SJOD,79,79
263261,36745,SJOE,66,66
262877,36746,SJOF,66,66
260557,36747,SJOG,4285,59
261876,36748,SJOH,3445,59
261485,36749,SJOI,3281,59
260540,36750,SJOJ,3904,75
260807,36751,SJOK,2625,131
262878,36752,SJOL,66,66
261648,36753,SJOM,3937,66
260641,36754,SJON,1969,66
261407,36755,SJOO,3215,98
262649,36756,SJOP,59,59
262905,36757,SJOQ,66,66
260572,36758,SJOR,1804,59
262926,36759,SJOS,66,66
261399,36760,SJOU,3182,59
263055,36761,SJOV,72,72
260519,36762,SJOW,2953,59
262579,36763,SJOX,6562,98
262578,36764,SJOY,5906,98
263105,36765,SJOZ,79,79
261196,36766,SJPA,1969,98
263313,36767,SJPB,79,79
262819,36768,SJPC,62,62
263058,36769,SJPD,72,72
262837,36770,SJPE,62,62
263141,36771,SJPF,82,82
262535,36772,SJPG,1969,66
261446,36773,SJPH,3281,75
262112,36774,SJPI,2625,59
262951,36775,SJPJ,69,69
262577,36776,SJPK,4593,82
260762,36777,SJPL,2428,131
262979,36778,SJPM,69,69
263066,36779,SJPN,72,72
262557,36780,SJPO,3068,92
261544,36781,SJPP,3609,98
262539,36782,SJPQ,2251,59
342614,36782,SJPQ,2328,75
261659,36783,SJPR,3937,66
261370,36784,SJPS,2953,66
262952,36785,SJPT,69,69
261169,36786,SJPU,1312,66
261607,36787,SJPV,3773,59
261248,36788,SJPW,2461,59
261424,36789,SJPX,3281,59
263249,36790,SJPY,62,62
263222,36791,SJPZ,59,59
262565,36792,SJQA,3609,66
261361,36793,SJQB,2953,66
263087,36794,SJQC,79,79
260808,36795,SJQD,2625,131
260660,36796,SJQE,1969,59
262574,36797,SJQF,3937,66
262899,36798,SJQG,66,7
261499,36799,SJQH,3281,66
262573,36800,SJQI,3937,98
262642,36801,SJQJ,59,59
262560,36802,SJQK,3281,59
263223,36803,SJQM,59,59
233996,262,SJQN,4921,98
263059,36804,SJQO,72,72
262551,36805,SJQQ,2756,59
261017,36806,SJQR,3281,131
261182,36807,SJQS,1936,79
260708,36808,SJQT,2244,69
262944,36809,SJQU,69,69
262555,36810,SJQV,2953,59
263276,36811,SJQW,66,66
261295,36812,SJQX,2625,98
263189,36813,SJQY,108,108
261694,36814,SJQZ,3990,131
260468,36815,SJRA,2297,59
261730,36816,SJRB,4593,98
261675,36817,SJRC,3937,59
263258,36818,SJRD,66,66
263113,36819,SJRE,79,79
262980,36820,SJRF,69,69
260554,44713,SJRG,4921,98
261136,36822,SJRH,3937,82
261909,36823,SJRI,4429,79
261997,36824,SJRJ,1969,66
261815,36825,SJRK,2772,59
261208,36826,SJRL,2133,66
263136,36827,SJRM,79,79
263000,36828,SJRN,69,69
262567,36829,SJRO,3609,66
261642,36830,SJRP,4921,82
263091,36831,SJRQ,79,79
262113,36832,SJRR,2625,59
262570,36833,SJRS,3609,66
261338,36834,SJRT,2953,66
263132,36835,SJRU,79,79
260565,36836,SJRV,5249,75
260566,36837,SJRW,5249,75
262844,36838,SJRX,62,62
263333,36839,SJRY,62,62
262930,36840,SJRZ,66,66
260938,36841,SJSA,2953,98
263036,36842,SJSB,69,69
260673,36843,SJSC,1969,66
261654,36844,SJSD,3937,79
261219,36845,SJSE,2297,164
261097,36846,SJSF,3609,131
263391,36847,SJSG,62,62
337911,36848,SJSH,3609,75
261984,36848,SJSH,1896,164
261062,36849,SJSJ,3281,197
261572,36850,SJSK,3609,75
262073,36851,SJSL,2297,66
260859,36852,SJSM,2625,59
261293,36853,SJSN,2625,59
261582,36854,SJSO,3609,59
263172,36855,SJSQ,92,92
261339,36856,SJSR,2953,59
261486,36857,SJSS,3281,66
262661,36858,SJST,59,59
260836,36859,SJSU,2625,98
262857,36860,SJSW,66,66
263334,36861,SJSY,72,72
262594,36862,SJSZ,62,62
260954,36863,SJTA,2953,66
261731,36864,SJTB,4593,66
251516,32305,SJTC,6594,148
263031,36865,SJTD,69,69
263274,36866,SJTE,66,66
261652,36867,SJTF,3937,66
261608,36868,SJTG,3773,98
260649,36869,SJTI,1969,66
261970,36871,SJTK,1345,66
262348,36872,SJTL,3281,66
262278,36873,SJTM,3051,66
262291,36874,SJTN,3150,66
261726,36875,SJTO,4593,66
261577,36876,SJTP,3609,66
260614,36877,SJTQ,1903,66
262717,36878,SJTR,59,59
261863,36879,SJTS,3281,75
261475,36880,SJTT,3281,62
261643,36881,SJTU,3937,98
261149,36882,SJTV,4265,98
262730,36883,SJTW,59,59
263237,36884,SJTX,59,59
262786,36885,SJTY,62,62
261860,36886,SJTZ,3281,75
261087,36887,SJUA,3609,66
261583,36888,SJUB,3609,82
262461,36889,SJUC,3937,98
261024,36890,SJUD,3281,66
263114,36891,SJUE,79,79
263175,36892,SJUF,95,95
262353,36893,SJUH,3281,82
263315,36894,SJUI,79,79
262480,36895,SJUJ,3937,82
262310,36897,SJUL,3281,98
263224,36898,SJUM,59,59
262711,36899,SJUN,59,59
262678,36900,SJUO,59,59
262813,36901,SJUP,62,62
260900,36902,SJUQ,2887,66
261117,36903,SJUS,3937,62
263185,36904,SJUT,102,102
260973,36905,SJUU,3117,59
263102,36906,SJUV,79,79
263039,36907,SJUW,69,69
262981,36908,SJUX,69,69
262939,36909,SJUY,69,69
263121,36910,SJUZ,79,79
262650,36911,SJVA,59,59
246305,36912,SJVB,3281,66
261425,36913,SJVC,3281,98
261476,36914,SJVD,3281,98
263112,36915,SJVE,79,79
261056,36916,SJVF,3281,66
262820,36917,SJVG,62,62
262787,36918,SJVH,62,62
262706,36919,SJVI,66,66
263236,36920,SJVJ,59,59
345130,345129,SJVK,3281,82
261355,36921,SJVL,2953,98
262029,36922,SJVM,2100,66
261185,36923,SJVN,1969,66
249243,36924,SJVO,3314,98
261754,36925,SJVP,5249,131
261271,36926,SJVQ,2625,98
261492,36927,SJVR,3281,79
261265,36928,SJVS,2625,82
263070,36929,SJVT,75,75
262872,36930,SJVU,66,66
261371,36931,SJVV,2953,66
261649,36932,SJVW,3937,66
260710,36933,SJVX,2264,59
261767,36934,SJVY,1640,59
262497,36935,SJVZ,4265,66
262377,36936,SJWA,3281,164
262098,36937,SJWB,2592,59
262439,36938,SJWC,3937,131
261529,36939,SJWD,3445,164
261708,36940,SJWE,4265,98
263218,36941,SJWF,59,59
260642,36942,SJWG,1969,66
261663,36943,SJWH,3937,66
262329,36944,SJWI,3281,66
263376,36945,SJWJ,69,69
262707,36946,SJWK,59,59
261621,36947,SJWL,3937,66
262315,36948,SJWM,3281,82
262221,36949,SJWN,2953,98
260936,36950,SJWO,2953,72
262529,36951,SJWP,5577,98
262251,36952,SJWQ,2953,59
263300,36953,SJWR,69,69
263200,36954,SJWS,79,79
261653,36955,SJWT,3937,82
262096,36956,SJWU,2559,59
261593,36957,SJWV,3740,66
260550,36958,SJWW,3937,66
260536,36959,SJWX,3609,135
262654,36960,SJWY,59,59
262964,36961,SJWZ,69,69
260587,36962,SJXA,1378,59
261320,36963,SJXB,2789,66
252297,41682,SJXC,4593,98
262769,36964,SJXD,59,59
263278,36965,SJXE,69,69
263250,36966,SJXF,62,62
262368,36967,SJXG,3281,98
261966,36968,SJXH,1640,98
340048,340047,SJXJ,2608,39
261935,36969,SJXM,2953,98
261224,36970,SJXN,2297,59
263220,36971,SJXO,59,59
262768,36972,SJXP,59,59
262624,36973,SJXQ,59,59
262922,36974,SJXR,66,66
